"unique_trial","filename","tmin","tmax","label","label_error","RepNo","normtime","acttimenorm","Intensity","speaker","trial","condition","typicality","target_name","target_colour","competitor_name","competitor_colour","distractor1_name","distractor1_colour","distractor2_name","distractor2_colour","object_en","colour_en","typ_mean","typ_sd","typ_median","max_intensity"
"JW_2_19","JW_2",626.397485042985,630.871057107125,"NF","",19,0.412362472494499,627.950125077248,69.9170825381752,"JW_2",19,"NF","medium","Banane","braun","Bueroklammer","braun","Zucchini","gelb","Waescheklammer","gelb","banana","brown",27.6435643564356,28.3332257811975,22,69.9170825381752
"JW_2_20","JW_2",647.118626303554,651.875306223217,"NF","",20,0.375455091018204,648.574461526015,69.0352862227923,"JW_2",20,"NF","medium","Kartoffeln","orange","Waescheklammer","orange","Sonnenbrille","braun","Bueroklammer","braun","potatoes","orange",38.8514851485149,33.053709667332,31,69.0352862227923
"JW_2_22","JW_2",688.023936372528,692.891753673493,"NF","",22,0.691418283656731,691.222732098407,69.7024443360369,"JW_2",22,"NF","atypical","Moehre","gruen","Sonnenbrille","gruen","Bueroklammer","braun","Waescheklammer","rot","carrots","green",3.99009900990099,13.9165333682674,0,69.7024443360369
"JW_2_23","JW_2",708.226296085693,712.54193608167,"NF","",23,0.209281856371274,708.750319585905,68.5679705895321,"JW_2",23,"NF","atypical","Kirsche","gelb","Waescheklammer","gelb","Aubergine","rot","Sonnenbrille","braun","cherry","yellow",1.38613861386139,3.98489723086984,0,68.5679705895321
"JW_2_25","JW_2",748.651293209665,753.245361592478,"NF","",25,0.193078615723145,749.126414904787,69.3502022482837,"JW_2",25,"NF","atypical","Trauben","orange","Socken","orange","Sonnenbrille","rot","Zucchini","rot","grapes","orange",5.87128712871287,14.3740483972586,0,69.3502022482837
"JW_2_28","JW_2",809.691659969926,813.78385533613,"NF","",28,0.399759951990398,811.054633621602,71.0421114820955,"JW_2",28,"NF","atypical","Gurke","rot","Waescheklammer","rot","Bueroklammer","gruen","Bueroklammer","orange","cucumber","red",0.831683168316831,3.44983856703671,0,71.0421114820955
"JW_2_30","JW_2",850.430455975518,855.196494832554,"NF","",30,0.39003800760152,851.966380880236,69.3897554022538,"JW_2",30,"NF","typical","Mandarine","orange","Bueroklammer","orange","Socken","gelb","Aubergine","rot","mandarine","orange",98.7029702970297,4.73190142428061,100,69.3897554022538
"JW_2_32","JW_2",892.225554803638,896.514677810392,"NF","",32,0.737327465493099,895.26286135373,70.5512366851827,"JW_2",32,"NF","medium","Tomate","gruen","Bueroklammer","gruen","Zucchini","rot","Birne","orange","tomato","green",25.990099009901,28.5105226362145,18,70.5512366851827
"JW_2_34","JW_2",932.60414719647,937.064460765999,"NF","",34,0.216663332666533,933.182319469535,69.2172000783963,"JW_2",34,"NF","medium","Erbsen","gelb","Sonnenbrille","gelb","Waescheklammer","rot","Birne","rot","peas","yellow",34.5742574257426,33.0633774846592,27,69.2172000783963
"JW_2_35","JW_2",953.10642967284,957.704007657169,"NF","",35,0.202620524104821,953.630658408801,70.4993825302864,"JW_2",35,"NF","medium","Aprikose","rot","Bueroklammer","rot","Birne","orange","Zucchini","gruen","apricot","red",33.1485148514851,32.654061351879,25,70.4993825302864
"JW_2_41","JW_2",1076.24525796347,1081.05341203869,"NF","",41,0.200640128025605,1076.78291712091,70.2391806061006,"JW_2",41,"NF","typical","Bohnen","gruen","Socken","gruen","Bueroklammer","orange","Sonnenbrille","rot","beans","green",96.8118811881188,7.0650022948151,100,70.2391806061006
"JW_2_43","JW_2",1120.23788226694,1124.6463317252,"NF","",43,0.18497699539908,1120.65412314398,69.8936653414622,"JW_2",43,"NF","typical","Walnuss","braun","Sonnenbrille","braun","Birne","rot","Socken","gelb","walnut","brown",97.4554455445545,11.250355329922,100,69.8936653414622
"JW_2_46","JW_2",1181.15385315129,1185.52681663868,"NF","",46,0.189837967593519,1181.59036220915,70.196151998249,"JW_2",46,"NF","atypical","Paprika","braun","Waescheklammer","braun","Sonnenbrille","gruen","Avokado","rot","pepper","brown",7.77227722772277,16.4407306334718,0,70.196151998249
"JW_2_47","JW_2",1201.2270907083,1205.78801285459,"NF","",47,0.20496099219844,1201.75900061254,70.49084099392,"JW_2",47,"NF","typical","Erdbeere","rot","Socken","rot","Zucchini","gruen","Bueroklammer","gruen","strawberry","red",99.3564356435644,2.71508437591115,100,70.49084099392
"JW_2_51","JW_2",1283.93926033903,1288.37422678464,"NF","",51,0.194878975795159,1284.40679931019,69.5616574060186,"JW_2",51,"NF","typical","Zitrone","gelb","Socken","gelb","Avokado","rot","Sonnenbrille","gruen","lemon","yellow",99.6039603960396,2.37940836310539,100,69.5616574060186
"JW_2_54","JW_2",1345.58458883577,1349.71616972835,"NF","",54,0.16751350270054,1345.89451938882,69.0685935376647,"JW_2",54,"NF","medium","Banane","braun","Bueroklammer","braun","Zucchini","gelb","Waescheklammer","gelb","banana","brown",27.6435643564356,28.3332257811975,22,69.0685935376647
"JW_2_55","JW_2",1365.53143391832,1370.14539004111,"NF","",55,0.186417283456691,1365.97446231178,70.0379757901426,"JW_2",55,"NF","medium","Kartoffeln","orange","Waescheklammer","orange","Sonnenbrille","braun","Bueroklammer","braun","potatoes","orange",38.8514851485149,33.053709667332,31,70.0379757901426
"JW_2_57","JW_2",1405.64827238047,1409.97093157766,"NF","",57,0.17129425885177,1405.99069547351,69.9171135512675,"JW_2",57,"NF","atypical","Moehre","gruen","Sonnenbrille","gruen","Bueroklammer","braun","Waescheklammer","rot","carrots","green",3.99009900990099,13.9165333682674,0,69.9171135512675
"JW_2_58","JW_2",1425.1883936432,1429.44437041164,"NF","",58,0.425325065013003,1426.72681133085,70.3583820817521,"JW_2",58,"NF","atypical","Kirsche","gelb","Waescheklammer","gelb","Aubergine","rot","Sonnenbrille","braun","cherry","yellow",1.38613861386139,3.98489723086984,0,70.3583820817521
"JW_2_6","JW_2",362.279762860588,367.417819478188,"NF","",6,0.375815163032607,363.854378331315,69.3378495669496,"JW_2",6,"NF","typical","Bohnen","gruen","Socken","gruen","Bueroklammer","orange","Sonnenbrille","rot","beans","green",96.8118811881188,7.0650022948151,100,69.3378495669496
"JW_2_60","JW_2",1465.59418929662,1470.26936846803,"NF","",60,0.398139627925585,1467.14291838401,70.0896699838898,"JW_2",60,"NF","atypical","Trauben","orange","Socken","orange","Sonnenbrille","rot","Zucchini","rot","grapes","orange",5.87128712871287,14.3740483972586,0,70.0896699838898
"JW_2_63","JW_2",1527.07607953358,1531.39990859794,"NF","",63,0.21378275655131,1527.62272085558,69.9921388159257,"JW_2",63,"NF","atypical","Gurke","rot","Waescheklammer","rot","Bueroklammer","gruen","Bueroklammer","orange","cucumber","red",0.831683168316831,3.44983856703671,0,69.9921388159257
"JW_2_65","JW_2",1566.38478930157,1570.82638499448,"NF","",65,0.230886177235447,1567.03072650276,67.9974810216528,"JW_2",65,"NF","typical","Mandarine","orange","Bueroklammer","orange","Socken","gelb","Aubergine","rot","mandarine","orange",98.7029702970297,4.73190142428061,100,67.9974810216528
"JW_2_67","JW_2",1605.88930365441,1609.79081067,"NF","",67,0.176875375075015,1606.22255900461,69.2131077730093,"JW_2",67,"NF","medium","Tomate","gruen","Bueroklammer","gruen","Zucchini","rot","Birne","orange","tomato","green",25.990099009901,28.5105226362145,18,69.2131077730093
"JW_2_69","JW_2",1645.49048021517,1649.75113645229,"NF","",69,0.18371674334867,1645.88680050928,70.0028764312238,"JW_2",69,"NF","medium","Erbsen","gelb","Sonnenbrille","gelb","Waescheklammer","rot","Birne","rot","peas","yellow",34.5742574257426,33.0633774846592,27,70.0028764312238
"JW_2_70","JW_2",1665.63205363851,1669.92780589076,"NF","",70,0.168413682736547,1665.95859611817,69.2166899592235,"JW_2",70,"NF","medium","Aprikose","rot","Bueroklammer","rot","Birne","orange","Zucchini","gruen","apricot","red",33.1485148514851,32.654061351879,25,69.2166899592235
"JW_2_8","JW_2",403.957022518727,408.519504487908,"NF","",8,0.395439087817564,405.454728642237,70.6731085729924,"JW_2",8,"NF","typical","Walnuss","braun","Sonnenbrille","braun","Birne","rot","Socken","gelb","walnut","brown",97.4554455445545,11.250355329922,100,70.6731085729924
"JW_3_16","JW_3",691.71355880561,695.040604878033,"NF","",16,0.255371074214843,692.287921830315,78.3313273576687,"JW_3",16,"ANF",NA,"Aprikose","rot","Zitrone","gelb","Bueroklammer","gruen","Aubergine","gruen","apricot","red",33.1485148514851,32.654061351879,25,78.3313273576687
"JW_3_18","JW_3",729.513557915016,732.41716176004,"NF","",18,0.225845169033807,729.919562933554,78.1662323085334,"JW_3",18,"NF","atypical","Kirsche","gelb","Socken","gelb","Sonnenbrille","braun","Birne","orange","cherry","yellow",1.38613861386139,3.98489723086984,0,78.1662323085334
"JW_3_2","JW_3",344.110400701216,348.302478752469,"NF","",2,0.323604720944189,345.151921193245,77.9675789752619,"JW_3",2,"NF","typical","Mandarine","orange","Socken","orange","Aubergine","rot","Bueroklammer","rot","mandarine","orange",98.7029702970297,4.73190142428061,100,77.9675789752619
"JW_3_21","JW_3",783.909970239485,787.418491552222,"NF","",21,0.258431686337267,784.527593515182,78.4622175994029,"JW_3",21,"ANF",NA,"Zitrone","gelb","Tomate","gruen","Bueroklammer","orange","Waescheklammer","orange","lemon","yellow",99.6039603960396,2.37940836310539,100,78.4622175994029
"JW_3_25","JW_3",896.745281365979,899.734869908199,"NF","",25,0.210362072414483,897.11187824063,79.3370908243239,"JW_3",25,"NF","medium","Erbsen","gelb","Sonnenbrille","gelb","Birne","orange","Waescheklammer","gruen","peas","yellow",34.5742574257426,33.0633774846592,27,79.3370908243239
"JW_3_28","JW_3",950.839932796681,953.657119860603,"NF","",28,0.243128625725145,951.287955144314,76.197011377195,"JW_3",28,"NF","medium","Aprikose","rot","Socken","rot","Bueroklammer","gruen","Aubergine","gruen","apricot","red",33.1485148514851,32.654061351879,25,76.197011377195
"JW_3_29","JW_3",968.544909140089,971.340492008736,"NF","",29,0.223324664932987,968.927980607387,78.8982898452673,"JW_3",29,"ANF",NA,"Erdbeere","rot","Kartoffeln","orange","Aubergine","gruen","Bueroklammer","gruen","strawberry","red",99.3564356435644,2.71508437591115,100,78.8982898452673
"JW_3_32","JW_3",1044.77949304699,1047.60100094996,"NF","",32,0.236647329465893,1045.20788362477,77.81073960088,"JW_3",32,"ANF",NA,"Banane","braun","Mandarine","orange","Sonnenbrille","gruen","Bueroklammer","rot","banana","brown",27.6435643564356,28.3332257811975,22,77.81073960088
"JW_3_36","JW_3",1136.32626632893,1139.3594953456,"NF","",36,0.20496099219844,1136.68001158132,77.3787821267244,"JW_3",36,"ANF",NA,"Bohnen","gruen","Erbsen","gelb","Bueroklammer","rot","Socken","braun","beans","green",96.8118811881188,7.0650022948151,100,77.3787821267244
"JW_3_4","JW_3",383.982276872475,387.657150488833,"NF","",4,0.255191038207642,384.615951818924,79.0184099576528,"JW_3",4,"NF","medium","Tomate","gruen","Bueroklammer","gruen","Socken","rot","Waescheklammer","orange","tomato","green",25.990099009901,28.5105226362145,18,79.0184099576528
"JW_3_43","JW_3",1280.29907739897,1283.34008392594,"NF","",43,0.191458291658332,1280.60810546772,78.5467411102636,"JW_3",43,"ANF",NA,"Erbsen","gelb","Aprikose","rot","Socken","braun","Sonnenbrille","gruen","peas","yellow",34.5742574257426,33.0633774846592,27,78.5467411102636
"JW_3_44","JW_3",1298.6046677385,1301.84572911373,"NF","hesitation break",44,0.223144628925785,1299.04813362781,77.7597858371093,"JW_3",44,"NF","atypical","Trauben","orange","Bueroklammer","orange","Avokado","gelb","Socken","braun","grapes","orange",5.87128712871287,14.3740483972586,0,77.7597858371093
"JW_3_47","JW_3",1373.19366213232,1376.3785525931,"NF","",47,0.223864772954591,1373.63199072544,76.908005402564,"JW_3",47,"ANF",NA,"Tomate","gruen","Erdbeere","rot","Avokado","gelb","Bueroklammer","orange","tomato","green",25.990099009901,28.5105226362145,18,76.908005402564
"JW_3_50","JW_3",1426.59221106535,1429.79136029497,"NF","",50,0.250690138027606,1427.12785577533,78.1990896622867,"JW_3",50,"AF",NA,"Gurke","rot","Gurke","braun","Bueroklammer","orange","Sonnenbrille","gruen","cucumber","red",0.831683168316831,3.44983856703671,0,78.1990896622867
"JW_3_51","JW_3",1444.65297396545,1447.44423598913,"NF","",51,0.217023404680936,1445.01591061586,79.4653138687417,"JW_3",51,"ANF",NA,"Aprikose","rot","Zitrone","gelb","Bueroklammer","gruen","Aubergine","gruen","apricot","red",33.1485148514851,32.654061351879,25,79.4653138687417
"JW_3_53","JW_3",1480.47760625442,1484.12331419945,"NF","",53,0.244748949789958,1481.0639533614,79.5893569680102,"JW_3",53,"NF","atypical","Kirsche","gelb","Socken","gelb","Sonnenbrille","braun","Birne","orange","cherry","yellow",1.38613861386139,3.98489723086984,0,79.5893569680102
"JW_3_56","JW_3",1536.63115689809,1539.30662043534,"NF","",56,0.191638327665533,1536.90357356951,80.4331299639737,"JW_3",56,"ANF",NA,"Zitrone","gelb","Tomate","gruen","Bueroklammer","orange","Waescheklammer","orange","lemon","yellow",99.6039603960396,2.37940836310539,100,80.4331299639737
"JW_3_59","JW_3",1589.30035676707,1592.13677155879,"NF","",59,0.248349669933987,1589.76789143168,78.3275381977261,"JW_3",59,"ANF",NA,"Walnuss","braun","Tomate","gruen","Waescheklammer","orange","Socken","rot","walnut","brown",97.4554455445545,11.250355329922,100,78.3275381977261
"JW_3_60","JW_3",1607.1839393319,1609.9013150079,"NF","",60,0.242948589717944,1607.61554491037,79.8988029261572,"JW_3",60,"NF","medium","Erbsen","gelb","Sonnenbrille","gelb","Birne","orange","Waescheklammer","gruen","peas","yellow",34.5742574257426,33.0633774846592,27,79.8988029261572
"JW_3_8","JW_3",480.314129098332,483.979496868769,"NF","",8,0.254650930186037,480.943965248523,76.4755601798813,"JW_3",8,"ANF",NA,"Erbsen","gelb","Aprikose","rot","Socken","braun","Sonnenbrille","gruen","peas","yellow",34.5742574257426,33.0633774846592,27,76.4755601798813
"KM_11","KM",414.109032305356,417.426860587795,"NF","",11,0.458091618323665,415.429128415332,72.7289568428504,"KM",11,"NF","atypical","Moehre","gruen","Bueroklammer","gruen","Socken","gelb","Waescheklammer","orange","carrots","green",3.99009900990099,13.9165333682674,0,72.7289568428504
"KM_12","KM",432.479639772238,436.387406613666,"NF","",12,0.419923984796959,433.868737927313,70.9951570963837,"KM",12,"NF","medium","Kartoffeln","orange","Bueroklammer","orange","Zucchini","gruen","Birne","gruen","potatoes","orange",38.8514851485149,33.053709667332,31,70.9951570963837
"KM_14","KM",469.391702737182,472.355798328977,"NF","",14,0.215763152630526,469.772961682076,70.3392073902691,"KM",14,"NF","atypical","Kirsche","gelb","Waescheklammer","gelb","Birne","gruen","Socken","orange","cherry","yellow",1.38613861386139,3.98489723086983,0,70.3392073902691
"KM_17","KM",523.981325725761,527.325655154404,"NF","",17,0.437927585517103,525.237038135756,67.8756670286285,"KM",17,"NF","medium","Banane","braun","Sonnenbrille","braun","Socken","orange","Bueroklammer","rot","banana","brown",27.6435643564356,28.3332257811975,22,67.8756670286285
"KM_21","KM",594.444318370894,597.404381179571,"NF","",21,0.241328265653131,594.909141196421,69.9884523916709,"KM",21,"NF","atypical","Paprika","braun","Waescheklammer","braun","Avokado","rot","Bueroklammer","gruen","pepper","brown",7.77227722772277,16.4407306334717,0,69.9884523916709
"KM_23","KM",630.43432942267,633.749277145739,"NF","",23,0.457011402280456,631.749300683891,71.5424454766786,"KM",23,"NF","typical","Walnuss","braun","Bueroklammer","braun","Birne","rot","Aubergine","rot","walnut","brown",97.4554455445545,11.250355329922,100,71.5424454766786
"KM_24","KM",646.743412487793,650.185968990956,"NF","",24,0.233226645329066,647.253012770318,69.0266340050381,"KM",24,"NF","typical","Zitrone","gelb","Sonnenbrille","gelb","Waescheklammer","braun","Socken","braun","lemon","yellow",99.6039603960396,2.37940836310538,100,69.0266340050381
"KM_26","KM",680.941369819656,684.351952113811,"NF","",26,0.201180236047209,681.324795954746,69.4716413486295,"KM",26,"NF","typical","Mandarine","orange","Socken","orange","Bueroklammer","gruen","Zucchini","gruen","mandarine","orange",98.7029702970297,4.73190142428061,100,69.4716413486295
"KM_3","KM",267.406261896144,270.6339286703,"NF","",3,0.623904780956191,269.28513973427,71.919205189908,"KM",3,"NF","atypical","Gurke","rot","Bueroklammer","rot","Socken","braun","Waescheklammer","braun","cucumber","red",0.831683168316832,3.4498385670367,0,71.919205189908
"KM_31","KM",777.743323623432,780.91309115425,"NF","",31,0.197039407881576,778.085092917113,69.0010901966444,"KM",31,"AF",NA,"Kirsche","gelb","Kirsche","gruen","Socken","orange","Bueroklammer","rot","cherry","yellow",1.38613861386139,3.98489723086983,0,69.0010901966444
"KM_33","KM",811.625491067439,814.573743582699,"NF","",33,0.230526105221044,812.053073198578,68.2465960129348,"KM",33,"ANF",NA,"Walnuss","braun","Erdbeere","rot","Zucchini","gruen","Bueroklammer","gruen","walnut","brown",97.4554455445545,11.250355329922,100,68.2465960129348
"KM_37","KM",880.401375025423,883.29993789155,"NF","",37,0.200460092018404,880.724919350148,68.2571371269655,"KM",37,"AF",NA,"Trauben","orange","Trauben","gelb","Avokado","rot","Bueroklammer","gruen","grapes","orange",5.87128712871287,14.3740483972586,0,68.2571371269655
"KM_39","KM",914.298982174196,917.527513116163,"NF","",39,0.203160632126425,914.669045832877,66.590649872609,"KM",39,"AF",NA,"Sonnenbrille","gelb","Sonnenbrille","gruen","Bueroklammer","rot","Socken","orange","suglasses","yellow",53.7524752475247,23.2113790803537,56,66.590649872609
"KM_42","KM",981.578012831472,984.714797957503,"NF","",42,0.667833566713343,983.557092704947,71.59128862953,"KM",42,"AF",NA,"Waescheklammer","orange","Waescheklammer","gelb","Bueroklammer","gruen","Zucchini","gruen","clothes.peg","orange",65.5544554455445,25.6999903686849,67,71.59128862953
